OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID,Revenue,DiscountAmount,FinalAmount,Profit,ProfitMargin,Year,Month,MonthName,DayOfWeek,Quarter,Hour
ORD0003509,29-11-2024,CUST022292,Kabir Patel,P00024,Yoga Mat,Home & Kitchen,FitLife,1,470.16,0,23.51,1.25,494.92,Amazon Pay,Delivered,Chicago,IL,United States,SELL01721,470.16,0,494.92,445.4,0.947337077,2024,11,November,Friday,4,0
ORD0003510,30-08-2022,CUST022362,Sahil Reddy,P00001,Wireless Earbuds,Toys & Games,NexPro,2,128.68,0.05,12.22,7.73,264.44,Credit Card,Delivered,San Diego,CA,United States,SELL00849,257.36,12.868,264.442,224.542,0.872482126,2022,8,August,Tuesday,3,0
ORD0003511,30-06-2024,CUST044827,Sneha Joshi,P00004,USB-C Charger,Clothing,KiddoFun,3,534.47,0,128.27,2.34,1734.02,Net Banking,Delivered,San Francisco,CA,United States,SELL00574,1603.41,0,1734.02,1472.8,0.918542357,2024,6,June,Sunday,2,0
ORD0003512,06-07-2024,CUST000169,Rohit Gupta,P00042,Projector Mini,Books,Zenith,4,552.41,0.05,377.85,4.31,2481.32,Credit Card,Shipped,Charlotte,NC,India,SELL00620,2209.64,110.482,2481.318,1716.998,0.77704875,2024,7,July,Saturday,3,0
ORD0003513,10-09-2020,CUST047524,Vivaan Kumar,P00029,T-Shirt,Sports & Outdoors,KiddoFun,3,275.45,0.05,94.2,10.64,889.87,Amazon Pay,Delivered,Indianapolis,IN,India,SELL01643,826.35,41.3175,889.8725,680.1925,0.82312882,2020,9,September,Thursday,3,0
ORD0003514,11-07-2024,CUST034692,Vihaan Singh,P00022,Water Bottle,Home & Kitchen,KiddoFun,5,381.59,0,95.4,9.57,2012.92,Debit Card,Delivered,Chicago,IL,United States,SELL00402,1907.95,0,2012.92,1802.98,0.944982835,2024,7,July,Thursday,3,0
ORD0003515,10-12-2021,CUST013164,Neha Joshi,P00020,Office Chair,Electronics,Zenith,4,12.86,0.05,8.8,10.16,67.83,Debit Card,Returned,Los Angeles,CA,United States,SELL00860,51.44,2.572,67.828,29.908,0.581415241,2021,12,December,Friday,4,0
ORD0003516,16-07-2021,CUST015868,Mohit Singh,P00031,Kids Toy Car,Electronics,BrightLux,4,553.33,0.3,0,8.68,1558,Cash on Delivery,Shipped,Phoenix,AZ,United States,SELL00268,2213.32,663.996,1558.004,1540.644,0.69607829,2021,7,July,Friday,3,0
ORD0003517,26-01-2022,CUST039275,Vivaan Sharma,P00028,Jeans,Clothing,KiddoFun,4,215.43,0.1,62.04,1.86,839.45,Amazon Pay,Delivered,Denver,CO,United States,SELL00414,861.72,86.172,839.448,711.648,0.825845982,2022,1,January,Wednesday,1,0
ORD0003518,20-12-2023,CUST040423,Vikas Gupta,P00029,T-Shirt,Sports & Outdoors,UrbanStyle,3,588.61,0.1,127.14,9.62,1726.01,Cash on Delivery,Shipped,San Antonio,TX,India,SELL00725,1765.83,176.583,1726.007,1452.487,0.822552001,2023,12,December,Wednesday,4,0
ORD0003519,30-06-2021,CUST022612,Rohit Mehta,P00029,T-Shirt,Home & Kitchen,CoreTech,4,210.75,0.2,53.95,13.76,742.11,Credit Card,Delivered,Denver,CO,United Kingdom,SELL01442,843,168.6,742.11,606.69,0.719679715,2021,6,June,Wednesday,2,0
ORD0003520,18-08-2023,CUST007626,Pooja Patel,P00020,Office Chair,Home & Kitchen,Zenith,1,284.74,0.1,12.81,0.59,269.67,Amazon Pay,Delivered,Charlotte,NC,India,SELL00413,284.74,28.474,269.666,242.866,0.852939524,2023,8,August,Friday,3,0
ORD0003521,10-07-2022,CUST036845,Kabir Joshi,P00048,Wireless Charger,Clothing,UrbanStyle,5,574.66,0.05,136.48,13.78,2879.9,Amazon Pay,Delivered,Seattle,WA,United States,SELL01830,2873.3,143.665,2879.895,2579.375,0.89770473,2022,7,July,Sunday,3,0
ORD0003522,03-08-2021,CUST006985,Vivaan Verma,P00032,Board Game,Books,BrightLux,3,405.98,0,97.44,13.83,1329.21,Credit Card,Delivered,Philadelphia,PA,United States,SELL00654,1217.94,0,1329.21,1106.67,0.90864082,2021,8,August,Tuesday,3,0
ORD0003523,04-10-2023,CUST014674,Vivaan Reddy,P00048,Wireless Charger,Clothing,KiddoFun,3,332.51,0.1,71.82,0.03,969.63,Debit Card,Shipped,San Diego,CA,India,SELL00537,997.53,99.753,969.627,825.927,0.827972091,2023,10,October,Wednesday,4,0
ORD0003524,18-02-2020,CUST005118,Mohit Singh,P00012,Noise Cancelling Headphones,Home & Kitchen,UrbanStyle,3,395.36,0.15,181.47,9.27,1198.91,Credit Card,Delivered,Dallas,TX,India,SELL00878,1186.08,177.912,1198.908,817.428,0.689184541,2020,2,February,Tuesday,1,0
ORD0003525,05-07-2022,CUST015198,Aarav Joshi,P00042,Projector Mini,Books,HomeEase,1,400.95,0.25,54.13,5.75,360.59,Credit Card,Delivered,Phoenix,AZ,United States,SELL01559,400.95,100.2375,360.5925,240.8325,0.600654695,2022,7,July,Tuesday,3,0
ORD0003526,02-01-2023,CUST038592,Aman Verma,P00040,Microphone,Sports & Outdoors,FitLife,2,274.68,0,0,13.21,562.57,Credit Card,Delivered,Jacksonville,FL,United States,SELL01929,549.36,0,562.57,536.15,0.975953837,2023,1,January,Monday,1,0
ORD0003527,04-12-2021,CUST032950,Aditya Kumar,P00027,Winter Jacket,Books,Zenith,1,90.93,0.1,9.82,4.6,96.26,Credit Card,Delivered,San Jose,CA,United States,SELL00545,90.93,9.093,96.257,67.417,0.741416474,2021,12,December,Saturday,4,0
ORD0003528,17-09-2020,CUST024583,Simran Kapoor,P00050,Novel Bestseller,Books,NexPro,2,533.08,0,85.29,9.59,1161.04,Debit Card,Delivered,Columbus,OH,India,SELL00559,1066.16,0,1161.04,971.28,0.911007729,2020,9,September,Thursday,3,0
ORD0003529,21-12-2020,CUST037529,Ritika Patel,P00017,Electric Kettle,Toys & Games,HomeEase,4,498.77,0,359.11,3.62,2357.81,Debit Card,Delivered,Columbus,OH,Canada,SELL01090,1995.08,0,2357.81,1632.35,0.818187742,2020,12,December,Monday,4,0
ORD0003530,24-05-2024,CUST000408,Karan Kumar,P00044,Power Bank 20000mAh,Toys & Games,FitLife,1,115.98,0.05,8.81,6.07,125.06,Credit Card,Delivered,Washington,DC,United States,SELL01563,115.98,5.799,125.061,95.301,0.821702018,2024,5,May,Friday,2,0
ORD0003531,13-06-2024,CUST046379,Anjali Kumar,P00040,Microphone,Toys & Games,Zenith,4,315.65,0,0,12.36,1274.96,Debit Card,Delivered,Charlotte,NC,Canada,SELL01632,1262.6,0,1274.96,1250.24,0.990210676,2024,6,June,Thursday,2,0
ORD0003532,07-07-2023,CUST025999,Vihaan Patel,P00021,Backpack,Electronics,UrbanStyle,4,196.29,0,141.33,6.23,932.72,Debit Card,Delivered,Washington,DC,United States,SELL01551,785.16,0,932.72,637.6,0.812063783,2023,7,July,Friday,3,0
ORD0003533,29-09-2021,CUST042575,Sneha Verma,P00001,Wireless Earbuds,Clothing,NexPro,3,77.53,0,18.61,9.34,260.54,UPI,Delivered,San Francisco,CA,United States,SELL00950,232.59,0,260.54,204.64,0.879831463,2021,9,September,Wednesday,3,0
ORD0003534,12-01-2022,CUST046632,Sneha Mehta,P00043,HDMI Cable 2m,Toys & Games,CoreTech,4,363.56,0,72.71,9.48,1536.43,Credit Card,Cancelled,San Jose,CA,United States,SELL00994,1454.24,0,1536.43,1372.05,0.943482506,2022,1,January,Wednesday,1,0
ORD0003535,11-08-2023,CUST010715,Rohit Mehta,P00022,Water Bottle,Clothing,KiddoFun,4,363.89,0,72.78,9.34,1537.68,Amazon Pay,Delivered,Houston,TX,United Kingdom,SELL00022,1455.56,0,1537.68,1373.44,0.943581852,2023,8,August,Friday,3,0
ORD0003536,06-10-2022,CUST007357,Sneha Verma,P00036,Smart Light Bulb,Books,ReadMore,4,171.68,0.05,52.19,8.75,713.32,Credit Card,Pending,Chicago,IL,Canada,SELL01402,686.72,34.336,713.324,591.444,0.86125932,2022,10,October,Thursday,4,0
ORD0003537,19-07-2022,CUST024443,Neha Kapoor,P00009,Portable SSD 1TB,Books,BrightLux,1,230.87,0,27.7,5.65,264.22,Debit Card,Delivered,San Francisco,CA,United States,SELL01364,230.87,0,264.22,197.52,0.855546411,2022,7,July,Tuesday,3,0
ORD0003538,02-10-2021,CUST048890,Neha Sharma,P00002,Bluetooth Speaker,Home & Kitchen,KiddoFun,5,354.36,0,88.59,8.79,1869.18,Amazon Pay,Delivered,Houston,TX,Canada,SELL01089,1771.8,0,1869.18,1674.42,0.945038943,2021,10,October,Saturday,4,0
ORD0003539,02-03-2022,CUST049978,Karan Singh,P00044,Power Bank 20000mAh,Books,Zenith,4,258.88,0,51.78,1.61,1088.91,UPI,Delivered,Columbus,OH,India,SELL01322,1035.52,0,1088.91,982.13,0.948441363,2022,3,March,Wednesday,1,0
ORD0003540,29-08-2023,CUST015870,Rohit Kapoor,P00013,Action Camera,Toys & Games,HomeEase,5,265.07,0,159.04,6.41,1490.8,Cash on Delivery,Shipped,Dallas,TX,India,SELL01754,1325.35,0,1490.8,1159.9,0.875165051,2023,8,August,Tuesday,3,0
ORD0003541,03-09-2021,CUST049248,Simran Singh,P00048,Wireless Charger,Books,FitLife,4,114.57,0.15,46.74,11.94,448.22,Debit Card,Returned,Columbus,OH,India,SELL01535,458.28,68.742,448.218,330.858,0.721956009,2021,9,September,Friday,3,0
ORD0003542,19-03-2022,CUST027680,Sunita Patel,P00002,Bluetooth Speaker,Sports & Outdoors,FitLife,5,372.64,0,0,13.18,1876.38,Debit Card,Delivered,Philadelphia,PA,India,SELL01612,1863.2,0,1876.38,1850.02,0.992926149,2022,3,March,Saturday,1,0
ORD0003543,20-04-2023,CUST044300,Arjun Joshi,P00022,Water Bottle,Toys & Games,KiddoFun,1,570.35,0.15,38.78,8.01,531.59,Credit Card,Delivered,Charlotte,NC,United States,SELL01896,570.35,85.5525,531.5875,438.0075,0.767962655,2023,4,April,Thursday,2,0
ORD0003544,16-11-2021,CUST043756,Rohit Patel,P00017,Electric Kettle,Toys & Games,KiddoFun,3,284.06,0,102.26,6.93,961.37,UPI,Delivered,San Jose,CA,United States,SELL01872,852.18,0,961.37,742.99,0.871869793,2021,11,November,Tuesday,4,0
ORD0003545,19-10-2023,CUST010633,Pooja Kumar,P00045,Phone Tripod,Books,Apex,2,195.16,0.25,0,8.34,301.08,Credit Card,Delivered,Columbus,OH,India,SELL01646,390.32,97.58,301.08,284.4,0.728632917,2023,10,October,Thursday,4,0
ORD0003546,06-07-2020,CUST008591,Anjali Singh,P00012,Noise Cancelling Headphones,Clothing,NexPro,5,52.97,0.05,45.29,12.46,309.36,Credit Card,Delivered,Seattle,WA,United States,SELL00052,264.85,13.2425,309.3575,193.8575,0.731952048,2020,7,July,Monday,3,0
ORD0003547,11-05-2024,CUST001262,Vivaan Kapoor,P00015,Instant Pot,Sports & Outdoors,HomeEase,5,575.89,0,230.36,6.61,3116.42,UPI,Cancelled,Houston,TX,United States,SELL00486,2879.45,0,3116.42,2642.48,0.917703034,2024,5,May,Saturday,2,0
ORD0003548,15-04-2024,CUST038792,Vivaan Gupta,P00005,Laptop Sleeve,Sports & Outdoors,HomeEase,4,352.97,0.05,67.06,8.34,1416.69,Credit Card,Delivered,Fort Worth,TX,United States,SELL00169,1411.88,70.594,1416.686,1265.886,0.896596028,2024,4,April,Monday,2,0
ORD0003549,07-06-2024,CUST007701,Arjun Verma,P00007,Mechanical Keyboard,Books,HomeEase,4,36.38,0.1,6.55,1.18,138.7,Credit Card,Shipped,Dallas,TX,United States,SELL00921,145.52,14.552,138.698,123.238,0.846880154,2024,6,June,Friday,2,0
ORD0003550,14-08-2024,CUST007981,Simran Joshi,P00025,Running Shoes,Books,Apex,2,331.83,0.1,0,5.67,602.96,Cash on Delivery,Delivered,Houston,TX,Canada,SELL00254,663.66,66.366,602.964,591.624,0.891456469,2024,8,August,Wednesday,3,0
ORD0003551,11-09-2022,CUST041689,Karan Singh,P00041,Webcam Full HD,Sports & Outdoors,ReadMore,5,552.4,0,331.44,10.58,3104.02,Debit Card,Delivered,Columbus,OH,United Kingdom,SELL01894,2762,0,3104.02,2419.98,0.876169442,2022,9,September,Sunday,3,0
ORD0003552,01-07-2021,CUST021475,Anjali Kumar,P00040,Microphone,Toys & Games,Apex,4,6.13,0.15,3.75,6.92,31.51,Debit Card,Delivered,Los Angeles,CA,United States,SELL01918,24.52,3.678,31.512,10.172,0.414845024,2021,7,July,Thursday,3,0
ORD0003553,25-12-2021,CUST034425,Priya Kapoor,P00045,Phone Tripod,Sports & Outdoors,UrbanStyle,3,13.28,0,1.99,1.07,42.9,Amazon Pay,Delivered,San Antonio,TX,United States,SELL01545,39.84,0,42.9,36.78,0.923192771,2021,12,December,Saturday,4,0
ORD0003554,14-07-2022,CUST025384,Mohit Kapoor,P00019,LED Desk Lamp,Toys & Games,BrightLux,4,430.58,0.25,64.59,4.89,1361.22,Credit Card,Delivered,Seattle,WA,United States,SELL00095,1722.32,430.58,1361.22,1222.26,0.709659065,2022,7,July,Thursday,3,0
ORD0003555,02-12-2023,CUST021854,Mohit Kapoor,P00038,External HDD 2TB,Toys & Games,Zenith,4,474.06,0.05,216.17,3.72,2021.32,Cash on Delivery,Delivered,Columbus,OH,United States,SELL00136,1896.24,94.812,2021.318,1581.538,0.83403894,2023,12,December,Saturday,4,0
ORD0003556,25-05-2022,CUST005471,Sahil Kumar,P00004,USB-C Charger,Books,ReadMore,4,511,0.3,114.46,9.9,1555.16,Debit Card,Delivered,San Francisco,CA,United States,SELL01562,2044,613.2,1555.16,1306.44,0.639158513,2022,5,May,Wednesday,2,0
ORD0003557,09-09-2021,CUST044806,Aditya Mehta,P00018,Vacuum Cleaner,Toys & Games,KiddoFun,1,340.71,0.1,0,6.03,312.67,Amazon Pay,Delivered,Charlotte,NC,Australia,SELL00434,340.71,34.071,312.669,300.609,0.882301664,2021,9,September,Thursday,3,0
ORD0003558,17-02-2021,CUST041727,Aman Joshi,P00046,Car Charger,Books,BrightLux,5,431.48,0.1,155.33,1.95,2098.94,Amazon Pay,Cancelled,San Antonio,TX,India,SELL01501,2157.4,215.74,2098.94,1784.38,0.827097432,2021,2,February,Wednesday,1,0
ORD0003559,27-09-2023,CUST021515,Rohit Kapoor,P00042,Projector Mini,Toys & Games,FitLife,5,7.77,0.3,2.18,6.93,36.3,Debit Card,Shipped,Austin,TX,United States,SELL00620,38.85,11.655,36.305,18.085,0.465508366,2023,9,September,Wednesday,3,0
ORD0003560,28-05-2023,CUST029760,Neha Joshi,P00005,Laptop Sleeve,Toys & Games,KiddoFun,3,104.21,0.05,23.76,9.61,330.37,Credit Card,Delivered,Indianapolis,IN,United States,SELL00390,312.63,15.6315,330.3685,263.6285,0.843260404,2023,5,May,Sunday,2,0
ORD0003561,21-06-2022,CUST012202,Pooja Sharma,P00033,Puzzle 1000pc,Books,NexPro,3,588.26,0,0,14.52,1779.3,Credit Card,Delivered,New York,NY,United States,SELL00415,1764.78,0,1779.3,1750.26,0.991772346,2022,6,June,Tuesday,2,0
ORD0003562,11-06-2020,CUST038010,Karan Kumar,P00016,Air Fryer,Books,BrightLux,3,111.73,0,0,11.51,346.7,UPI,Delivered,Philadelphia,PA,United States,SELL00731,335.19,0,346.7,323.68,0.965661267,2020,6,June,Thursday,2,0
ORD0003563,28-05-2023,CUST043195,Sneha Patel,P00023,Cookware Set,Sports & Outdoors,ReadMore,4,473.51,0.3,66.29,14.18,1406.3,Credit Card,Delivered,Dallas,TX,United States,SELL00193,1894.04,568.212,1406.298,1245.358,0.657514097,2023,5,May,Sunday,2,0
ORD0003564,26-09-2020,CUST026824,Karan Kapoor,P00042,Projector Mini,Clothing,HomeEase,4,580.2,0,185.66,10.26,2516.72,Debit Card,Delivered,Chicago,IL,United Kingdom,SELL00762,2320.8,0,2516.72,2124.88,0.915580834,2020,9,September,Saturday,3,0
ORD0003565,23-09-2021,CUST033150,Sneha Kapoor,P00014,Drone Mini,Home & Kitchen,UrbanStyle,3,8.3,0,1.25,2.54,28.69,Debit Card,Shipped,Charlotte,NC,United States,SELL00725,24.9,0,28.69,21.11,0.847791165,2021,9,September,Thursday,3,0
ORD0003566,24-06-2022,CUST000295,Arjun Kapoor,P00044,Power Bank 20000mAh,Electronics,FitLife,5,358.76,0,143.5,4.22,1941.52,Credit Card,Delivered,Seattle,WA,United Kingdom,SELL01789,1793.8,0,1941.52,1646.08,0.917649682,2022,6,June,Friday,2,0
ORD0003567,24-11-2023,CUST047027,Aarav Mehta,P00014,Drone Mini,Clothing,HomeEase,2,96.14,0.15,8.17,3.39,175,Credit Card,Delivered,Columbus,OH,United States,SELL00045,192.28,28.842,174.998,151.878,0.789879343,2023,11,November,Friday,4,0
ORD0003568,20-04-2023,CUST000055,Vivaan Sharma,P00023,Cookware Set,Books,FitLife,5,590.41,0.2,118.08,9.25,2488.97,UPI,Shipped,Chicago,IL,United States,SELL00123,2952.05,590.41,2488.97,2234.31,0.756867262,2023,4,April,Thursday,2,0
ORD0003569,29-06-2024,CUST022348,Neha Reddy,P00031,Kids Toy Car,Toys & Games,UrbanStyle,4,188.11,0,60.2,7.53,820.17,UPI,Delivered,Houston,TX,India,SELL01064,752.44,0,820.17,684.71,0.909986178,2024,6,June,Saturday,2,0
ORD0003570,18-10-2024,CUST025219,Vivaan Mehta,P00025,Running Shoes,Electronics,BrightLux,3,182.5,0.05,93.62,11.64,625.38,Credit Card,Returned,San Diego,CA,United States,SELL00909,547.5,27.375,625.385,414.865,0.757744292,2024,10,October,Friday,4,0
ORD0003571,23-07-2020,CUST038315,Aman Mehta,P00004,USB-C Charger,Clothing,FitLife,1,233.59,0.2,14.95,8.78,210.6,Debit Card,Delivered,San Francisco,CA,United States,SELL00012,233.59,46.718,210.602,163.142,0.698411747,2020,7,July,Thursday,3,0
ORD0003572,04-08-2021,CUST031661,Neha Verma,P00032,Board Game,Sports & Outdoors,UrbanStyle,3,285.33,0.1,38.52,9.29,818.2,Debit Card,Shipped,Denver,CO,United States,SELL01182,855.99,85.599,818.201,722.581,0.844146544,2021,8,August,Wednesday,3,0
ORD0003573,28-04-2024,CUST016464,Simran Joshi,P00016,Air Fryer,Sports & Outdoors,UrbanStyle,4,65.2,0.05,19.82,10.64,278.22,Credit Card,Delivered,Seattle,WA,United States,SELL00592,260.8,13.04,278.22,217.3,0.833205521,2024,4,April,Sunday,2,0
ORD0003574,20-04-2022,CUST009705,Sneha Verma,P00010,Smartwatch,Clothing,Apex,2,485.02,0,116.4,11.91,1098.35,Credit Card,Delivered,San Jose,CA,India,SELL01090,970.04,0,1098.35,841.73,0.867727104,2022,4,April,Wednesday,2,0
ORD0003575,05-06-2023,CUST011995,Sahil Sharma,P00007,Mechanical Keyboard,Toys & Games,NexPro,3,311.09,0.05,70.93,4.21,961.75,Credit Card,Delivered,San Jose,CA,United States,SELL00363,933.27,46.6635,961.7465,811.4665,0.869487394,2023,6,June,Monday,2,0
ORD0003576,15-09-2024,CUST048400,Karan Kumar,P00005,Laptop Sleeve,Toys & Games,UrbanStyle,5,158.47,0.05,37.64,0.03,790.4,Credit Card,Delivered,Washington,DC,United States,SELL00709,792.35,39.6175,790.4025,715.0625,0.902457878,2024,9,September,Sunday,3,0
ORD0003577,30-06-2024,CUST048389,Arjun Patel,P00050,Novel Bestseller,Home & Kitchen,HomeEase,4,373.63,0,179.34,1.1,1674.96,Amazon Pay,Delivered,Seattle,WA,United States,SELL00147,1494.52,0,1674.96,1314.08,0.879265584,2024,6,June,Sunday,2,0
ORD0003578,18-08-2021,CUST005371,Priya Kumar,P00028,Jeans,Electronics,NexPro,1,261.35,0,20.91,13.57,295.83,Credit Card,Delivered,Indianapolis,IN,United States,SELL00628,261.35,0,295.83,226.87,0.868069638,2021,8,August,Wednesday,3,0
ORD0003579,06-09-2020,CUST002344,Aditya Sharma,P00048,Wireless Charger,Electronics,KiddoFun,4,470.07,0.2,270.76,14.9,1789.88,UPI,Shipped,Chicago,IL,United States,SELL00229,1880.28,376.056,1789.884,1218.564,0.648075818,2020,9,September,Sunday,3,0
ORD0003580,24-05-2022,CUST045004,Neha Gupta,P00046,Car Charger,Toys & Games,NexPro,3,302.4,0.1,146.97,4.56,968.01,UPI,Shipped,Dallas,TX,United Kingdom,SELL00156,907.2,90.72,968.01,664.95,0.732969577,2022,5,May,Tuesday,2,0
ORD0003581,04-01-2024,CUST003907,Mohit Joshi,P00050,Novel Bestseller,Books,CoreTech,1,248.91,0,19.91,12.3,281.12,Credit Card,Shipped,San Francisco,CA,Canada,SELL01504,248.91,0,281.12,216.7,0.870595798,2024,1,January,Thursday,1,0
ORD0003582,05-04-2024,CUST037603,Ritika Kapoor,P00037,Router,Toys & Games,UrbanStyle,5,175.86,0,158.27,13.67,1051.24,UPI,Delivered,Seattle,WA,Canada,SELL01130,879.3,0,1051.24,707.36,0.804458092,2024,4,April,Friday,2,0
ORD0003583,14-07-2020,CUST028845,Aarav Joshi,P00048,Wireless Charger,Home & Kitchen,CoreTech,3,542,0.05,123.58,13.56,1681.84,Credit Card,Cancelled,Dallas,TX,United States,SELL00447,1626,81.3,1681.84,1407.56,0.865658057,2020,7,July,Tuesday,3,0
ORD0003584,20-11-2021,CUST017283,Simran Singh,P00037,Router,Sports & Outdoors,ReadMore,4,402.36,0.05,76.45,10.16,1615.58,Amazon Pay,Shipped,Denver,CO,United States,SELL01416,1609.44,80.472,1615.578,1442.358,0.896186251,2021,11,November,Saturday,4,0
ORD0003585,22-03-2024,CUST011517,Sunita Singh,P00001,Wireless Earbuds,Sports & Outdoors,FitLife,5,86.05,0.05,32.7,1.8,443.24,Net Banking,Delivered,Seattle,WA,Canada,SELL01641,430.25,21.5125,443.2375,374.2375,0.869814062,2024,3,March,Friday,1,0
ORD0003586,29-12-2022,CUST003999,Vikas Joshi,P00028,Jeans,Toys & Games,UrbanStyle,2,145.66,0.15,0,8.93,256.55,Amazon Pay,Delivered,New York,NY,United States,SELL01216,291.32,43.698,256.552,238.692,0.819346423,2022,12,December,Thursday,4,0
ORD0003587,30-09-2021,CUST034281,Aarav Verma,P00037,Router,Home & Kitchen,UrbanStyle,2,144.51,0,52.02,2.59,343.63,UPI,Delivered,Dallas,TX,United States,SELL01612,289.02,0,343.63,234.41,0.811051138,2021,9,September,Thursday,3,0
ORD0003588,23-11-2023,CUST034589,Sunita Patel,P00020,Office Chair,Clothing,UrbanStyle,2,269.49,0,26.95,2.62,568.55,Credit Card,Delivered,Chicago,IL,United States,SELL01367,538.98,0,568.55,509.41,0.945137111,2023,11,November,Thursday,4,0
ORD0003589,02-11-2021,CUST035584,Aman Sharma,P00024,Yoga Mat,Books,NexPro,5,6.05,0.05,0,0.53,29.27,Credit Card,Pending,Columbus,OH,United States,SELL00848,30.25,1.5125,29.2675,28.2075,0.932479339,2021,11,November,Tuesday,4,0
ORD0003590,18-11-2024,CUST034790,Priya Mehta,P00050,Novel Bestseller,Home & Kitchen,Zenith,2,476.88,0.1,0,8.93,867.31,UPI,Delivered,Los Angeles,CA,United States,SELL01256,953.76,95.376,867.314,849.454,0.890637058,2024,11,November,Monday,4,0
ORD0003591,11-05-2023,CUST036019,Pooja Kapoor,P00049,Children's Book,Sports & Outdoors,UrbanStyle,1,109.88,0,13.19,6.47,129.54,Credit Card,Delivered,San Jose,CA,India,SELL01921,109.88,0,129.54,90.22,0.821077539,2023,5,May,Thursday,2,0
ORD0003592,17-03-2023,CUST021584,Sahil Kapoor,P00008,4K Monitor,Clothing,Apex,5,205.84,0.2,41.17,4.75,869.28,Credit Card,Delivered,Seattle,WA,United States,SELL01510,1029.2,205.84,869.28,777.44,0.755382822,2023,3,March,Friday,1,0
ORD0003593,04-02-2024,CUST045770,Rohit Verma,P00036,Smart Light Bulb,Sports & Outdoors,BrightLux,1,148.21,0.2,5.93,7.91,132.41,UPI,Delivered,San Antonio,TX,United States,SELL01128,148.21,29.642,132.408,104.728,0.706618987,2024,2,February,Sunday,1,0
ORD0003594,05-08-2024,CUST016414,Kabir Patel,P00010,Smartwatch,Home & Kitchen,Apex,3,216.08,0,0,4.08,652.32,Amazon Pay,Delivered,New York,NY,United States,SELL00987,648.24,0,652.32,644.16,0.993706035,2024,8,August,Monday,3,0
ORD0003595,01-08-2022,CUST033762,Vivaan Reddy,P00009,Portable SSD 1TB,Toys & Games,CoreTech,2,301.23,0,48.2,7.95,658.61,Credit Card,Delivered,Denver,CO,United States,SELL01000,602.46,0,658.61,546.31,0.906798792,2022,8,August,Monday,3,0
ORD0003596,17-07-2020,CUST030269,Vikas Sharma,P00008,4K Monitor,Toys & Games,KiddoFun,4,204.54,0,0,11.85,830.01,UPI,Delivered,Chicago,IL,United States,SELL01952,818.16,0,830.01,806.31,0.98551628,2020,7,July,Friday,3,0
ORD0003597,20-12-2023,CUST046524,Vihaan Mehta,P00048,Wireless Charger,Home & Kitchen,HomeEase,1,190.59,0.05,14.48,2.8,198.34,Credit Card,Delivered,Phoenix,AZ,United States,SELL01721,190.59,9.5295,198.3405,163.7805,0.859334173,2023,12,December,Wednesday,4,0
ORD0003598,16-08-2024,CUST022179,Vikas Joshi,P00041,Webcam Full HD,Clothing,ReadMore,2,396.25,0.15,80.83,4.99,759.44,Amazon Pay,Cancelled,Indianapolis,IN,United States,SELL01991,792.5,118.875,759.445,587.805,0.741709779,2024,8,August,Friday,3,0
ORD0003599,06-05-2021,CUST034055,Kabir Sharma,P00010,Smartwatch,Home & Kitchen,CoreTech,2,206.8,0,49.63,3.67,466.9,Credit Card,Delivered,Dallas,TX,United Kingdom,SELL00171,413.6,0,466.9,360.3,0.871131528,2021,5,May,Thursday,2,0
ORD0003600,14-06-2022,CUST031375,Vikas Patel,P00035,Desk Plant,Electronics,HomeEase,3,171.6,0.15,21.88,3.33,462.79,Debit Card,Shipped,San Diego,CA,India,SELL01013,514.8,77.22,462.79,412.37,0.801029526,2022,6,June,Tuesday,2,0
ORD0003601,21-05-2020,CUST023264,Mohit Reddy,P00027,Winter Jacket,Books,UrbanStyle,1,578.31,0.15,0,4.4,495.96,Debit Card,Shipped,Columbus,OH,United States,SELL01640,578.31,86.7465,495.9635,487.1635,0.842391624,2020,5,May,Thursday,2,0
ORD0003602,29-08-2023,CUST044764,Aditya Reddy,P00030,Dress Shirt,Electronics,Apex,4,294.58,0,94.27,13,1285.59,Net Banking,Delivered,Fort Worth,TX,United States,SELL01716,1178.32,0,1285.59,1071.05,0.908963609,2023,8,August,Tuesday,3,0
ORD0003603,13-06-2020,CUST021333,Rohit Singh,P00004,USB-C Charger,Electronics,Apex,1,132.2,0.05,10.05,3.84,139.48,UPI,Shipped,San Jose,CA,United States,SELL00671,132.2,6.61,139.48,111.7,0.844931921,2020,6,June,Saturday,2,0
ORD0003604,09-11-2020,CUST022289,Anjali Kumar,P00047,Memory Card 128GB,Sports & Outdoors,BrightLux,4,35.58,0,7.12,11.18,160.62,Net Banking,Shipped,Charlotte,NC,United States,SELL01068,142.32,0,160.62,124.02,0.871416526,2020,11,November,Monday,4,0
ORD0003605,21-01-2020,CUST007438,Sahil Verma,P00023,Cookware Set,Sports & Outdoors,ReadMore,1,159.9,0.05,12.15,8.51,172.56,Amazon Pay,Delivered,Los Angeles,CA,United Kingdom,SELL01127,159.9,7.995,172.565,131.245,0.820794246,2020,1,January,Tuesday,1,0
